id,origen,destino,distancia,tiempo_estimado,costo,velocidad_promedio,congestion,disponible,incidentes,tipo_via,nombre_via,carriles,sentido_unico,peaje,restricciones,geometria
935565631,264718938,13805375164,234.70108775462666,0.281641305305552,0.0,30.0,baja,True,0,residencial,Calle 78,2.0,True,False,[],"[[-74.0532823, 4.6614443], [-74.0533287, 4.6614806], [-74.0546825, 4.6625413], [-74.0548347, 4.6626643], [-74.0548794, 4.6627004], [-74.0549441, 4.6627526]]"
1012901994#1,264718938,308238457,90.41390292331053,0.10849668350797263,0.0,30.0,baja,True,0,terciaria,Carrera 9,2.0,True,False,[],"[[-74.0532823, 4.6614443], [-74.0532607, 4.6614821], [-74.0532063, 4.6615667], [-74.0530965, 4.6617363], [-74.0528424, 4.662129]]"
856959939,264718942,377918731,50.41795206591358,0.060501542479096296,0.0,30.0,baja,True,0,terciaria,Carrera 9,2.0,True,False,[],"[[-74.0516696, 4.66391], [-74.0516431, 4.6639504], [-74.0514117, 4.6642835]]"
856959944#1,264718942,884896421,143.8723806919021,0.1726468568302825,0.0,30.0,baja,True,0,terciaria,Calle 81,3.0,True,False,[],"[[-74.0516696, 4.66391], [-74.0517258, 4.6639468], [-74.0527546, 4.6646204]]"
24392161,264719943,264718938,241.0313342982516,0.2892376011579019,0.0,30.0,baja,True,0,residencial,Calle 78,2.0,True,False,[],"[[-74.051577, 4.660099], [-74.0516212, 4.6601339], [-74.0532405, 4.6614113], [-74.0532823, 4.6614443]]"
"[1014910032, 916471066]",264719943,253761969,107.33774325173613,0.12880529190208334,0.0,50.0,baja,True,0,primaria,Avenida Carrera 7,,True,False,[],"[[-74.051577, 4.660099], [-74.0517858, 4.659907], [-74.0518615, 4.6598376], [-74.0519546, 4.6597552], [-74.0520399, 4.6596765], [-74.0521396, 4.6595836], [-74.052285, 4.6594405]]"
277039659,264977631,9324820999,23.736582525402582,0.0284838990304831,0.0,30.0,baja,True,0,terciaria,Carrera 5,2.0,True,False,[],
993445013,264977631,309299184,129.61794811749218,0.1555415377409906,0.0,30.0,baja,True,0,residencial,Calle 69A,2.0,True,False,[],"[[-74.0553218, 4.6514437], [-74.0552844, 4.6514212], [-74.0543851, 4.6508807], [-74.0543203, 4.6508417]]"
675560591,265024857,268230526,109.88564930922963,0.13186277917107556,0.0,45.0,baja,True,0,terciaria,Calle 66,2.0,True,False,[],"[[-74.0617744, 4.6519972], [-74.061744, 4.6519813], [-74.0609648, 4.6515738], [-74.0608964, 4.6515381]]"
1155252531,265024857,5218821394,99.66260539465705,0.11959512647358847,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 11,3.0,True,False,[],"[[-74.0617744, 4.6519972], [-74.0619385, 4.6516378], [-74.0621475, 4.6511817]]"
69339001,265024978,830760481,47.51159149588223,0.05701390979505868,0.0,30.0,baja,True,0,residencial,Calle 69A,2.0,False,False,[],
224364434,265024978,266892231,62.21614573835551,0.07465937488602661,0.0,30.0,baja,True,0,residencial,Carrera 10,2.0,True,False,[],
548026065,265025140,265498789,10.975274095382625,0.01317032891445915,0.0,30.0,baja,True,0,residencial,Carrera 10,2.0,False,False,[],
548026065#1,265025140,265498777,12.540471167214612,0.015048565400657535,0.0,30.0,baja,True,0,residencial,Carrera 10,2.0,False,False,[],
1051331380,265025140,9412503590,42.76813463292207,0.05132176155950648,0.0,30.0,baja,True,0,residencial,Calle 70,2.0,True,False,[],
1051331377,265025229,265498788,12.248165246235702,0.014697798295482845,0.0,30.0,baja,True,0,terciaria,Carrera 9,3.0,True,False,[],
89623501,265025229,9412503585,33.30683539180737,0.03996820247016885,0.0,30.0,baja,True,0,residencial,Calle 70,2.0,True,False,[],"[[-74.0584261, 4.6538455], [-74.0583716, 4.6538154], [-74.0581633, 4.6537002]]"
597105614,265498547,5385019319,42.83451766035566,0.05140142119242679,0.0,40.0,baja,True,0,otro,,1.0,True,False,[],"[[-74.055667, 4.6549469], [-74.0556335, 4.6548852], [-74.0556027, 4.6548221], [-74.0555747, 4.6547578], [-74.0555437, 4.654676], [-74.0555173, 4.6545927]]"
639468931,265498547,13281957924,29.123311095306633,0.03494797331436796,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,3.0,True,False,[],"[[-74.055667, 4.6549469], [-74.0555478, 4.6548682], [-74.055511, 4.6548439], [-74.0554479, 4.6548023]]"
24429250,265498776,265498777,82.44320261046387,0.09893184313255664,0.0,30.0,baja,True,0,residencial,Calle 70,2.0,True,False,[],"[[-74.0603365, 4.6548984], [-74.0603145, 4.6548844], [-74.0597581, 4.6545309], [-74.0597092, 4.6544999]]"
914963954,265498776,13617956754,106.1191338017164,0.12734296056205968,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 11,3.0,True,False,[],"[[-74.0603365, 4.6548984], [-74.0605114, 4.6546307], [-74.0606702, 4.6543489], [-74.0607442, 4.6541956], [-74.0607669, 4.6541468], [-74.0607863, 4.6541052], [-74.0608029, 4.6540667]]"
224364434#1,265498777,265024978,55.08575094868455,0.06610290113842146,0.0,30.0,baja,True,0,residencial,Carrera 10,2.0,True,False,[],
548026065#2,265498777,265025140,12.540471167214612,0.015048565400657535,0.0,30.0,baja,True,0,residencial,Carrera 10,2.0,False,False,[],
89623468,265498788,9412503589,39.75137641902991,0.0477016517028359,0.0,30.0,baja,True,0,residencial,Calle 70,2.0,True,False,[],"[[-74.0583621, 4.6539353], [-74.0584159, 4.6539664], [-74.0586724, 4.6541146]]"
1064124041,265498788,268231703,89.53017671545635,0.10743621205854763,0.0,30.0,baja,True,0,terciaria,Carrera 9,3.0,True,False,[],"[[-74.0583621, 4.6539353], [-74.0583283, 4.6539856], [-74.0582241, 4.6541413], [-74.0580728, 4.6543673], [-74.057942, 4.6545626], [-74.0579141, 4.6546053]]"
548026065#3,265498789,5133179558,9.881466221313046,0.011857759465575655,0.0,30.0,baja,True,0,residencial,Carrera 10,2.0,False,False,[],
548026065#4,265498789,265025140,10.975274095382625,0.01317032891445915,0.0,30.0,baja,True,0,residencial,Carrera 10,2.0,False,False,[],
89607791,265580307,2807693397,26.68747965797669,0.03202497558957203,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 11,1.0,True,False,[],
89607759,265580307,312648919,106.29509073927503,0.12755410888713004,0.0,45.0,baja,True,0,terciaria,Calle 82,2.0,True,False,[],"[[-74.0528903, 4.6656705], [-74.0528714, 4.6656587], [-74.0527966, 4.665612], [-74.0520645, 4.6651844]]"
24454934,265687601,267899279,86.38656096851062,0.10366387316221275,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],"[[-74.0503207, 4.6636448], [-74.0497737, 4.6641179], [-74.049732, 4.664154]]"
24454934#1,265687601,265687602,55.906027007659645,0.06708723240919158,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],"[[-74.0503207, 4.6636448], [-74.0505639, 4.6632547], [-74.0505881, 4.6632185]]"
24454934#2,265687602,265687601,55.906027007659645,0.06708723240919158,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],"[[-74.0505881, 4.6632185], [-74.0505639, 4.6632547], [-74.0503207, 4.6636448]]"
24454934#3,265687602,265687653,82.66301227755446,0.09919561473306535,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],"[[-74.0505881, 4.6632185], [-74.0506333, 4.6631476], [-74.0509635, 4.6626229], [-74.0509837, 4.6625883]]"
856959944#2,265687602,264718942,142.4027754615856,0.17088333055390273,0.0,30.0,baja,True,0,terciaria,Calle 81,3.0,True,False,[],"[[-74.0505881, 4.6632185], [-74.0516148, 4.663875], [-74.0516696, 4.66391]]"
24454934#4,265687653,265687602,82.66301227755446,0.09919561473306535,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],"[[-74.0509837, 4.6625883], [-74.0509635, 4.6626229], [-74.0506333, 4.6631476], [-74.0505881, 4.6632185]]"
89615950,265687653,265687956,148.3321448231617,0.17799857378779405,0.0,30.0,baja,True,0,residencial,Calle 80,2.0,True,False,[],"[[-74.0509837, 4.6625883], [-74.0499136, 4.6618795], [-74.0498677, 4.661852]]"
1012901994#2,265687654,264718942,80.24573528141742,0.09629488233770091,0.0,30.0,baja,True,0,terciaria,Carrera 9,2.0,True,False,[],"[[-74.0520701, 4.6633088], [-74.0518503, 4.6636428], [-74.0517111, 4.6638483], [-74.0516696, 4.66391]]"
1074585610,265687654,265687653,144.62138867334482,0.17354566640801378,0.0,30.0,baja,True,0,residencial,Calle 80,2.0,True,False,[],"[[-74.0520701, 4.6633088], [-74.0520207, 4.663276], [-74.0510391, 4.662625], [-74.0509837, 4.6625883]]"
1074585609,265687956,465823484,88.2806878013623,0.10593682536163476,0.0,50.0,baja,True,0,primaria,Avenida Carrera 7,2.0,True,False,[],
856959939#1,265784089,267899280,78.99685882568285,0.09479623059081942,0.0,30.0,baja,True,0,terciaria,Carrera 9,2.0,True,False,[],"[[-74.0511481, 4.6646177], [-74.0508885, 4.6649053], [-74.0508247, 4.6649717], [-74.0507844, 4.6650075], [-74.0507216, 4.6650617], [-74.0506811, 4.6651005], [-74.0506528, 4.6651275]]"
89607774,265784101,309297260,153.89010780850072,0.18466812937020086,0.0,30.0,baja,True,0,residencial,Calle 84C,,False,False,[],"[[-74.0496625, 4.6657838], [-74.0497041, 4.665814], [-74.050198, 4.6661725], [-74.0502622, 4.6662185], [-74.0507168, 4.6665424], [-74.0507557, 4.6665701], [-74.0507886, 4.6665935]]"
89615883,265784101,13009966825,99.1454108466534,0.11897449301598409,0.0,30.0,baja,True,0,residencial,Carrera 9,2.0,True,False,[],"[[-74.0496625, 4.6657838], [-74.0491888, 4.6664728], [-74.0491591, 4.6665208]]"
40936938,266023850,13778686646,96.1131243685737,0.11533574924228843,0.0,45.0,baja,True,0,terciaria,Carrera 20C,1.0,True,False,[],"[[-74.0640461, 4.6624542], [-74.0636948, 4.6631058], [-74.0636719, 4.6631483], [-74.0636356, 4.6632156]]"
89890946,266023850,354855993,119.10105773731541,0.1429212692847785,0.0,30.0,baja,True,0,residencial,Calle 73,2.0,False,False,[],"[[-74.0640461, 4.6624542], [-74.0640993, 4.6624903], [-74.0644066, 4.662694], [-74.0645997, 4.6628251], [-74.0649363, 4.6630542]]"
1041518480,266891706,5105816016,7.642643893894146,0.009171172672672975,0.0,60.0,baja,True,0,primaria,Avenida Carrera 7,2.0,True,False,[],
89623468#1,266891706,9412503578,45.55111605644727,0.054661339267736725,0.0,30.0,baja,True,0,residencial,Calle 70,2.0,True,False,[],"[[-74.0565568, 4.6528156], [-74.0566008, 4.6528487], [-74.0566952, 4.652916], [-74.0567846, 4.6529749], [-74.0568965, 4.6530459]]"
24546578,266892161,2807665507,9.440582310873593,0.01132869877304831,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],
89623501#1,266892161,9412503583,29.706482306021094,0.035647778767225316,0.0,30.0,baja,True,0,residencial,Calle 70,2.0,True,False,[],
645049755,266892161,266892197,169.38180965811225,0.20325817158973472,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,True,False,[],
1281336948#1,266892197,266892225,74.66306812785515,0.08959568175342619,0.0,45.0,baja,True,0,terciaria,Calle 69,2.0,True,False,[],
78285534,266892197,449727343,37.49968742064701,0.04499962490477641,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],"[[-74.058668, 4.6522416], [-74.0587125, 4.6521786], [-74.0588582, 4.6519627]]"
645049756,266892205,2807665508,8.887210441682639,0.010664652530019166,0.0,30.0,baja,True,0,residencial,Carrera 7A,2.0,False,False,[],
1064122262,266892205,9412503581,31.774262127840956,0.038129114553409144,0.0,30.0,baja,True,0,residencial,Calle 70,2.0,True,False,[],
24546582,266892225,266892205,178.92060570179873,0.21470472684215847,0.0,30.0,baja,True,0,residencial,Carrera 7A,2.0,True,False,[],"[[-74.0581355, 4.6518303], [-74.0577154, 4.6525211], [-74.0575974, 4.652711], [-74.0572832, 4.6531967]]"
"[1281336948, 1013401092]",266892225,266891797,81.39933100539972,0.09767919720647966,0.0,45.0,baja,True,0,terciaria,Calle 69,,True,False,[],"[[-74.0581355, 4.6518303], [-74.0578532, 4.6516123], [-74.0577097, 4.6515018], [-74.0576096, 4.6514233], [-74.0575555, 4.6513812]]"
89623406,266892231,268230382,54.341893969546405,0.06521027276345569,0.0,45.0,baja,True,0,terciaria,Calle 69,2.0,True,False,[],
524762363,266892231,5106175952,94.75590683661663,0.11370708820393997,0.0,30.0,baja,True,0,residencial,Carrera 10,2.0,False,False,[],
24644507,267890873,267890886,45.491235799640535,0.05458948295956864,0.0,30.0,baja,True,0,residencial,Calle 80,2.0,True,False,[],"[[-74.0563652, 4.6660263], [-74.0563522, 4.666018], [-74.0561978, 4.6659191], [-74.0560199, 4.6658051]]"
935565944#2,267890873,253847647,140.57326585584872,0.16868791902701846,0.0,45.0,baja,True,0,terciaria,Carrera 14,2.0,True,False,[],"[[-74.0563652, 4.6660263], [-74.0564729, 4.6658573], [-74.057009, 4.6649372]]"
24644507#1,267890875,267890876,85.60806735121412,0.10272968082145695,0.0,30.0,baja,True,0,residencial,Calle 80,2.0,True,False,[],
23430420#1,267890876,253762297,94.88868596180386,0.11386642315416462,0.0,30.0,baja,True,0,residencial,Carrera 12,2.0,False,False,[],
24644507#2,267890876,13805375161,103.18644461462057,0.12382373353754468,0.0,30.0,baja,True,0,residencial,Calle 80,2.0,True,False,[],"[[-74.0546528, 4.664816], [-74.0539686, 4.6643379], [-74.0539303, 4.6643111], [-74.0538879, 4.6642873]]"
24644507#3,267890877,267890875,52.67415397288252,0.06320898476745902,0.0,30.0,baja,True,0,residencial,Calle 80,2.0,True,False,[],
89616107#1,267890877,253761997,199.15714984765205,0.2389885798171824,0.0,30.0,baja,True,0,residencial,Carrera 13,2.0,True,False,[],
89616129#2,267890881,253762216,51.26717777239565,0.061520613326874786,0.0,30.0,baja,True,0,residencial,Calle 77,2.0,True,False,[],"[[-74.0574656, 4.662681], [-74.0572956, 4.6625723], [-74.057267, 4.6625536], [-74.0570766, 4.6624315]]"
639468916,267890881,12577137965,82.38973616798847,0.09886768340158618,0.0,30.0,baja,True,0,residencial,Carrera 13,2.0,False,False,[],"[[-74.0574656, 4.662681], [-74.0578209, 4.6621269], [-74.0578418, 4.6620943], [-74.0578663, 4.6620569]]"
24644510,267890883,267890885,101.01836219237406,0.12122203463084887,0.0,30.0,baja,True,0,residencial,Carrera 13A,2.0,True,False,[],
89616092#2,267890883,253762016,40.42503302766973,0.04851003963320367,0.0,30.0,baja,True,0,residencial,Calle 77A,2.0,True,False,[],"[[-74.0574387, 4.6634781], [-74.0577215, 4.6636634], [-74.0577435, 4.6636778]]"
24644510#1,267890885,267890886,201.76343516569875,0.2421161221988385,0.0,30.0,baja,True,0,residencial,Carrera 13A,2.0,True,False,[],
89616006#3,267890885,253761882,42.47783531958465,0.05097340238350158,0.0,30.0,baja,True,0,residencial,Calle 78,2.0,True,False,[],"[[-74.0569649, 4.6642542], [-74.0572643, 4.6644495], [-74.0572856, 4.6644634]]"
24644507#4,267890886,267890877,48.96242889461435,0.058754914673537224,0.0,30.0,baja,True,0,residencial,Calle 80,2.0,True,False,[],
1012901994#3,267890887,265687654,24.54915472088961,0.029458985665067532,0.0,30.0,baja,True,0,terciaria,Carrera 9,2.0,True,False,[],
1012901994#4,267890888,308238253,19.150796564028102,0.022980955876833725,0.0,30.0,baja,True,0,terciaria,Carrera 9,2.0,True,False,[],
89601284,267899265,309297385,86.09842168312484,0.10331810601974982,0.0,30.0,baja,True,0,terciaria,Carrera 13,1.0,True,False,[],"[[-74.0549244, 4.6669213], [-74.0549486, 4.6668769], [-74.0552835, 4.666261], [-74.0552952, 4.6662409]]"
366401397#1,267899265,267899291,103.22033940914567,0.12386440729097481,0.0,30.0,baja,True,0,secundaria,Calle 82,2.0,True,False,[],"[[-74.0549244, 4.6669213], [-74.0549075, 4.666911], [-74.0548887, 4.6668995], [-74.0541302, 4.6664364]]"
"[1066576037, 24645334]",267899270,267899293,152.0956376062881,0.18251476512754572,0.0,45.0,baja,True,0,terciaria,Calle 84A,2.0,True,False,[],"[[-74.0539671, 4.6686557], [-74.0539493, 4.6686466], [-74.0539238, 4.6686342], [-74.0539113, 4.6686239], [-74.0538937, 4.6686092], [-74.0534692, 4.6681525], [-74.053082, 4.6677393], [-74.0530186, 4.6676716]]"
89601149,267899270,267899274,79.596393986526,0.0955156727838312,0.0,45.0,baja,True,0,terciaria,Calle 84A,2.0,True,False,[],"[[-74.0539671, 4.6686557], [-74.0540002, 4.6686713], [-74.0543127, 4.6688224], [-74.0546134, 4.6689679]]"
89601284#1,267899270,267899265,220.1140789538839,0.2641368947446607,0.0,30.0,baja,True,0,terciaria,Carrera 13,1.0,True,False,[],"[[-74.0539671, 4.6686557], [-74.054002, 4.6685943], [-74.0542956, 4.6680647], [-74.0544852, 4.6677226], [-74.0545899, 4.6675316], [-74.0549041, 4.6669583], [-74.0549244, 4.6669213]]"
"[1079835922, 907224108]",267899271,12596010817,79.47135789846374,0.0953656294781565,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 15,3.0,True,False,[],"[[-74.0555711, 4.6694311], [-74.0553882, 4.6698241], [-74.0553436, 4.66992], [-74.0553253, 4.6699593], [-74.0553092, 4.6699947], [-74.0552717, 4.6700805]]"
89601149#1,267899274,267899275,57.574062474321906,0.06908887496918628,0.0,45.0,baja,True,0,terciaria,Calle 84A,2.0,True,False,[],"[[-74.0546134, 4.6689679], [-74.0548541, 4.6690843], [-74.0550808, 4.6691939]]"
"[1079835923, 89601149]",267899275,267899271,60.401033478515366,0.07248124017421845,0.0,45.0,baja,True,0,terciaria,Calle 84A,2.0,True,False,[],"[[-74.0550808, 4.6691939], [-74.0554991, 4.6693963], [-74.0555711, 4.6694311]]"
89601233,267899275,852230734,99.62854052973512,0.11955424863568215,0.0,30.0,baja,True,0,residencial,Carrera 14A,2.0,True,False,[],"[[-74.0550808, 4.6691939], [-74.0551118, 4.6691282], [-74.055464, 4.6683834]]"
366401397#2,267899276,3539023324,33.81012070421109,0.040572144845053296,0.0,30.0,baja,True,0,secundaria,Calle 82,2.0,True,False,[],
1042737807,267899279,267899287,11.260818570447555,0.013512982284537066,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],
24454934#5,267899279,265687601,86.38656096851062,0.10366387316221275,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],"[[-74.049732, 4.664154], [-74.0497737, 4.6641179], [-74.0503207, 4.6636448]]"
1117881523,267899280,7989874750,11.197805518150533,0.013437366621780638,0.0,30.0,baja,True,0,terciaria,Carrera 9,2.0,True,False,[],
1117881524,267899280,7989874740,26.604851077321122,0.031925821292785345,0.0,45.0,baja,True,0,terciaria,Calle 84A,2.0,True,False,[],
1042737807#1,267899287,267899279,11.260818570447555,0.013512982284537066,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],
1164558935,267899287,267899288,122.71765614162071,0.14726118736994484,0.0,30.0,baja,True,0,terciaria,Calle 84A,2.0,True,False,[],"[[-74.049654, 4.6642189], [-74.049705, 4.6642737], [-74.0503912, 4.6650013], [-74.050412, 4.6650234]]"
1164558935#1,267899288,7989874750,26.73366291759208,0.0320803955011105,0.0,30.0,baja,True,0,terciaria,Calle 84A,2.0,True,False,[],
89615883#1,267899288,12898740865,32.165667853350605,0.03859880142402073,0.0,30.0,baja,True,0,residencial,Carrera 9,2.0,True,False,[],"[[-74.050412, 4.6650234], [-74.0503925, 4.6650413], [-74.0502006, 4.6652216]]"
1015605924,267899291,6366922443,15.717615851431713,0.018861139021718057,0.0,30.0,baja,True,0,secundaria,Calle 82,1.0,True,False,[],
89607790,267899291,826233860,16.50505251579093,0.019806063018949115,0.0,30.0,baja,True,0,residencial,Carrera 12,2.0,True,False,[],"[[-74.0541302, 4.6664364], [-74.0541008, 4.6664744], [-74.0540392, 4.6665539]]"
1066576036,267899293,267899340,11.992385672441417,0.0143908628069297,0.0,30.0,baja,True,0,residencial,Carrera 12,2.0,True,False,[],
89601250,267899293,13805375149,126.34964179060498,0.15161957014872599,0.0,45.0,baja,True,0,terciaria,Calle 84A,2.0,True,False,[],"[[-74.0530186, 4.6676716], [-74.0530038, 4.6676555], [-74.0526233, 4.6672436], [-74.0524745, 4.6670825], [-74.0523974, 4.6669988], [-74.0522903, 4.6668821], [-74.0522603, 4.6668493], [-74.0522469, 4.6668352]]"
"[1057681905, 1057681906]",267899316,5686336975,92.28171488626693,0.1107380578635203,0.0,50.0,baja,True,0,primaria,Avenida Carrera 7,2.0,True,False,[],"[[-74.0548156, 4.6561342], [-74.0548753, 4.6560383], [-74.0549504, 4.655914], [-74.0550518, 4.6557439], [-74.0551321, 4.6556054], [-74.0552038, 4.6554601], [-74.055228, 4.6554138]]"
1057681907,267899316,264718124,188.70987804745064,0.22645185365694076,0.0,45.0,baja,True,0,terciaria,Calle 73,3.0,True,False,[],"[[-74.0548156, 4.6561342], [-74.0548553, 4.6561615], [-74.05615, 4.6570501], [-74.056218, 4.6570967]]"
89617622,267899323,12577137968,237.3060524871089,0.2847672629845307,0.0,30.0,baja,True,0,secundaria,Calle 76,2.0,True,False,[],"[[-74.054396, 4.6597784], [-74.0544331, 4.6598022], [-74.0558878, 4.660767], [-74.0560739, 4.6608904], [-74.0561246, 4.6609247], [-74.056179, 4.6609601]]"
